ID_cliente,churn,genero,senior,parceiro,dependentes,tempo_permanencia,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_TV,streaming_filmes,contrato,fatura_online,metodo_pagamento,gastos_diarios,gastos_mensais,gastos_totais
4079-WWQQQ,0,0,0,0,0,72,0,0,DSL,1,1,1,1,1,1,Dois anos,1,Transferência bancária,2.185,65.55,4807.45
4080-IIARD,0,1,0,1,0,13,1,1,DSL,1,1,0,1,1,0,Mensal,1,Cheque eletrônico,2.54,76.2,981.45
4080-OGPJL,1,1,0,0,0,8,1,1,DSL,1,0,0,1,0,1,Mensal,0,Cheque eletrônico,2.371666666666667,71.15,563.65
4081-DYXAV,1,1,0,0,0,19,0,0,DSL,0,0,0,0,1,1,Um ano,1,Cartão de crédito,1.495,44.85,893.55
4083-BFNYK,0,1,1,1,0,38,1,1,Fibra Óptica,1,1,0,0,0,1,Um ano,0,Cartão de crédito,3.1666666666666665,95.0,3591.25
4083-EUGRJ,1,0,0,0,0,9,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.675,20.25,178.5
4086-ATNFV,0,1,0,1,1,34,1,0,DSL,1,1,1,0,0,0,Um ano,1,Cheque,2.0266666666666664,60.8,2042.05
4086-WITJG,0,0,0,1,1,71,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6566666666666666,19.7,1301.1
4086-YQSNZ,1,1,1,1,0,3,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.68,80.4,224.05
4088-YLDSU,1,0,0,1,0,55,1,1,Fibra Óptica,0,0,1,1,1,1,Um ano,1,Cheque eletrônico,3.4716666666666667,104.15,5743.05
4090-KPJIP,0,1,0,0,0,3,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.4983333333333335,74.95,212.4
4091-TVOCN,0,0,0,0,1,48,1,1,DSL,1,0,1,0,1,1,Um ano,1,Cartão de crédito,2.625,78.75,3682.45
4092-OFQZS,0,0,0,1,0,20,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6883333333333332,20.65,417.5
4094-NSEDU,1,1,1,0,0,21,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.1416666666666666,94.25,1973.75
4097-YODCF,0,0,0,0,1,34,1,1,Fibra Óptica,1,1,0,0,1,1,Um ano,1,Cheque eletrônico,3.46,103.8,3470.8
4098-NAUKP,0,0,1,1,1,68,1,1,Fibra Óptica,0,1,1,0,0,0,Mensal,1,Cheque eletrônico,2.8216666666666668,84.65,5683.6
4102-HLENU,0,1,0,1,0,67,1,1,DSL,1,1,1,0,0,0,Dois anos,0,Cheque,2.1883333333333335,65.65,4322.85
4102-OQUPX,1,0,1,1,0,1,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.48,74.4,74.4
4104-PVRPS,0,0,0,1,0,24,1,0,DSL,1,0,0,1,0,0,Mensal,0,Cheque,1.7866666666666666,53.6,1315.35
4106-HADHQ,1,0,0,1,1,39,1,0,DSL,1,0,1,1,1,1,Um ano,0,Cartão de crédito,2.6666666666666665,80.0,3182.95
4109-CYRBD,0,0,1,1,0,29,1,1,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,1.72,51.6,1442.0
4110-PFEUZ,1,1,0,0,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,0,Cheque,2.3183333333333334,69.55,69.55
4111-BNXIF,0,1,0,1,1,67,0,0,DSL,0,1,1,1,1,1,Dois anos,1,Cheque eletrônico,1.9849999999999999,59.55,4103.9
4112-LUEIZ,1,0,0,0,0,10,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,2.9833333333333334,89.5,863.1
4114-QMKVN,0,1,0,1,1,56,1,1,DSL,1,1,0,0,0,1,Um ano,0,Transferência bancária,2.2916666666666665,68.75,3815.4
4115-BNPJY,0,0,0,1,1,29,1,0,DSL,0,0,1,1,1,1,Dois anos,0,Cheque,2.518333333333333,75.55,2054.4
4115-NZRKS,0,1,1,0,0,7,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,2.9716666666666667,89.15,574.35
4115-UMJFQ,0,0,0,0,0,69,0,0,DSL,0,1,1,0,0,0,Um ano,1,Transferência bancária,1.1916666666666667,35.75,2492.25
4116-IQRFR,0,0,0,1,1,4,1,1,Não,0,0,0,0,0,0,Um ano,0,Cartão de crédito,0.8033333333333333,24.1,73.1
4116-TZAQJ,1,1,0,0,0,9,1,0,Fibra Óptica,1,0,0,0,0,0,Mensal,1,Cartão de crédito,2.475,74.25,639.65
4118-CEVPF,0,1,1,0,0,35,1,1,Fibra Óptica,1,1,1,1,1,1,Um ano,1,Transferência bancária,3.6933333333333334,110.8,3836.3
4119-ZYPZY,0,0,1,0,0,71,1,1,Fibra Óptica,0,1,0,1,1,1,Dois anos,1,Cheque eletrônico,3.56,106.8,7623.2
4121-AGSIN,0,1,0,1,1,58,1,1,Não,0,0,0,0,0,0,Um ano,1,Cartão de crédito,0.8166666666666667,24.5,1497.9
4123-DVHPH,0,0,0,1,0,9,1,1,Fibra Óptica,1,0,0,0,0,1,Mensal,1,Cheque eletrônico,2.935,88.05,801.3
4123-FCVCB,0,1,0,0,0,12,1,1,DSL,0,0,0,1,1,1,Um ano,1,Cheque,2.5283333333333333,75.85,854.45
4124-MMETB,1,0,0,0,0,22,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cartão de crédito,3.1550000000000002,94.65,2104.55
4128-ETESU,0,1,1,1,0,47,1,1,Fibra Óptica,0,0,1,0,1,1,Mensal,0,Cheque eletrônico,3.3233333333333333,99.7,4747.2
4129-LYCOI,0,1,0,0,1,67,1,1,Fibra Óptica,0,1,0,1,1,1,Dois anos,1,Cheque eletrônico,3.466666666666667,104.0,7039.05
4130-MZLCC,0,1,0,0,0,5,1,0,DSL,0,1,0,0,0,0,Mensal,0,Transferência bancária,1.6849999999999998,50.55,244.75
4132-KALRO,0,1,0,0,0,4,1,1,Fibra Óptica,0,0,0,1,1,1,Mensal,1,Cheque,3.3616666666666664,100.85,399.25
4132-POCZS,0,0,0,1,0,52,0,0,DSL,1,0,0,0,0,1,Mensal,1,Cheque eletrônico,1.3299999999999998,39.9,2020.9
4134-BSXLX,0,0,0,1,0,28,1,0,DSL,1,1,0,1,0,0,Mensal,0,Cheque,2.03,60.9,1785.65
4135-FRWKJ,0,1,1,1,1,55,1,1,DSL,1,0,1,1,1,0,Um ano,0,Cheque eletrônico,2.5416666666666665,76.25,4154.55
4137-BTIKL,0,0,0,0,0,2,1,1,Fibra Óptica,1,0,0,0,0,1,Mensal,0,Cheque,3.025,90.75,174.75
4137-JOPHL,0,1,0,0,0,50,1,0,Fibra Óptica,0,0,1,1,0,1,Dois anos,1,Transferência bancária,2.99,89.7,4304.5
4138-NAXED,0,0,0,0,0,51,1,1,Fibra Óptica,0,1,0,0,0,0,Mensal,0,Transferência bancária,2.7,81.0,4085.75
4139-DETXS,0,1,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Dois anos,0,Transferência bancária,2.1483333333333334,64.45,4528.0
4139-JPIAM,0,0,0,0,0,51,0,0,DSL,1,0,0,1,0,1,Mensal,1,Cartão de crédito,1.4816666666666667,44.45,2181.55
4139-SUGLD,1,0,0,1,1,31,0,0,DSL,1,0,0,1,0,0,Mensal,0,Transferência bancária,1.18,35.4,1077.5
4140-MUHUG,1,1,1,0,0,3,1,0,Fibra Óptica,0,0,1,0,1,0,Mensal,1,Cheque eletrônico,2.895,86.85,220.95
4140-WJAWW,1,1,0,0,0,5,1,0,Não,0,0,0,0,0,0,Mensal,0,Cartão de crédito,0.6616666666666667,19.85,108.05
4143-HHPMK,1,0,0,0,0,52,1,0,Fibra Óptica,0,1,0,0,0,1,Mensal,1,Cheque eletrônico,2.8449999999999998,85.35,4338.6
4143-OOBWZ,1,0,0,1,0,5,1,1,Fibra Óptica,0,1,0,0,0,0,Mensal,1,Cheque eletrônico,2.71,81.3,416.3
4145-UQXUQ,1,1,1,0,0,8,1,0,Fibra Óptica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,3.07,92.1,729.95
4146-SVFUD,0,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.4866666666666668,44.6,44.6
4154-AQUGT,1,0,1,1,0,13,1,0,Fibra Óptica,0,1,0,1,0,1,Mensal,1,Transferência bancária,2.9683333333333333,89.05,1169.35
4159-NAAIX,0,1,0,0,0,63,1,1,Fibra Óptica,0,1,0,0,1,1,Dois anos,0,Transferência bancária,3.2483333333333335,97.45,6253.0
4160-AMJTL,1,1,1,0,0,8,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,0.6549999999999999,19.65,164.3
4163-HFTUK,0,0,0,0,0,51,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque eletrônico,0.6366666666666667,19.1,1007.8
4163-KIUHY,0,0,0,0,0,35,1,1,Não,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.8533333333333334,25.6,901.25
4163-NCJAK,0,1,0,1,0,46,1,1,Não,0,0,0,0,0,0,Um ano,1,Transferência bancária,0.815,24.45,1066.15
4174-LPGTI,1,1,0,1,1,41,1,0,DSL,0,1,0,1,0,1,Um ano,1,Transferência bancária,2.216666666666667,66.5,2728.6
4176-FXYBO,0,0,0,1,0,54,1,1,Fibra Óptica,1,1,1,0,1,1,Mensal,0,Cheque eletrônico,3.6516666666666664,109.55,6118.95
4176-RELJR,0,0,1,0,0,67,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.8366666666666667,25.1,1672.15
4177-JPDFU,0,0,0,0,0,12,0,0,DSL,0,1,0,1,0,0,Mensal,0,Cheque,1.1333333333333333,34.0,442.45
4178-EGMON,0,0,0,1,0,70,1,1,Fibra Óptica,1,1,0,1,0,0,Dois anos,1,Cartão de crédito,2.933333333333333,88.0,5986.45
4182-BGSIQ,0,1,0,1,1,10,1,0,Não,0,0,0,0,0,0,Mensal,1,Transferência bancária,0.66,19.8,196.75
4183-MYFRB,0,1,0,0,0,21,1,0,Fibra Óptica,0,1,1,0,0,1,Mensal,1,Cheque eletrônico,3.0016666666666665,90.05,1862.9
4183-WCSEP,1,0,0,0,0,31,1,0,Fibra Óptica,0,1,0,1,0,0,Mensal,1,Cheque eletrônico,2.615,78.45,2435.15
4184-TJFAN,1,1,1,1,1,3,1,0,Fibra Óptica,1,0,0,1,1,0,Mensal,1,Cheque,2.9433333333333334,88.3,273.75
4184-VODJZ,0,0,0,1,1,63,1,1,Fibra Óptica,0,1,0,0,0,1,Um ano,1,Cheque eletrônico,3.045,91.35,5764.7
4186-ZBUEW,0,1,0,0,0,36,1,1,DSL,0,1,0,1,0,1,Um ano,1,Cheque,2.356666666666667,70.7,2511.95
4187-CINZD,1,1,1,0,0,46,1,0,Fibra Óptica,0,1,0,0,1,1,Um ano,0,Cartão de crédito,3.175,95.25,4424.2
4188-FRABG,0,0,0,1,0,57,1,1,Fibra Óptica,1,1,1,1,1,0,Mensal,1,Cheque eletrônico,3.435,103.05,5925.75
4188-PCPIG,0,1,0,1,0,57,1,0,DSL,1,1,0,1,1,0,Dois anos,1,Cartão de crédito,2.3449999999999998,70.35,4124.65
4189-NAKJS,0,0,0,0,0,26,1,1,DSL,0,0,0,0,0,0,Um ano,1,Cartão de crédito,1.7183333333333333,51.55,1295.4
4190-MFLUW,1,1,0,1,1,10,1,0,DSL,0,0,1,1,0,0,Mensal,0,Cartão de crédito,1.84,55.2,528.35
4191-XOVOM,0,0,0,0,0,63,1,1,Fibra Óptica,0,1,0,1,1,1,Mensal,0,Cheque eletrônico,3.5133333333333336,105.4,6713.2
4192-GORJT,1,0,0,1,0,5,1,0,Fibra Óptica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,3.1483333333333334,94.45,498.1
4193-IBKSW,0,0,0,1,1,72,1,1,Não,0,0,0,0,0,0,Dois anos,0,Transferência bancária,0.825,24.75,1769.6
4193-ORFCL,1,1,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.5033333333333334,45.1,45.1
4194-FJARJ,0,1,0,1,1,54,1,1,DSL,1,0,0,1,0,0,Dois anos,0,Transferência bancária,2.0,60.0,3273.95
4194-WHFCB,0,1,0,1,1,59,1,1,Fibra Óptica,0,1,0,1,0,1,Mensal,1,Transferência bancária,3.2216666666666667,96.65,5580.8
4195-NZGTA,0,1,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,0.8416666666666667,25.25,25.25
4195-PNGZS,0,0,0,1,1,69,1,1,Não,0,0,0,0,0,0,Dois anos,0,Transferência bancária,0.815,24.45,1718.2
4195-SMMNX,1,0,0,0,0,2,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6783333333333333,20.35,33.2
4198-VFOEA,0,1,0,0,0,12,0,0,DSL,1,0,0,1,0,0,Um ano,1,Cheque,1.12,33.6,435.45
4199-QHJNM,0,0,1,1,0,67,1,1,Fibra Óptica,0,1,0,1,1,1,Dois anos,0,Transferência bancária,3.43,102.9,6989.7
4201-JMNGR,1,1,1,0,0,1,1,0,DSL,1,0,1,0,0,0,Mensal,1,Cheque eletrônico,1.8599999999999999,55.8,55.8
4203-QGNZA,0,1,0,0,1,28,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.675,20.25,535.35
4208-UFFGW,1,0,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.4983333333333335,44.95,85.15
4210-QFJMF,1,1,0,0,0,4,1,0,Fibra Óptica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,2.6383333333333336,79.15,317.25
4211-MMAZN,1,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.675,20.25,20.25
4213-HKBJO,0,1,0,0,0,33,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.8566666666666667,25.7,826.1
4220-TINQT,0,1,0,1,0,61,1,1,Fibra Óptica,0,0,1,1,1,1,Mensal,1,Cheque eletrônico,3.545,106.35,6751.35
4223-BKEOR,0,1,0,0,1,21,1,0,DSL,1,0,1,0,0,1,Um ano,0,Cheque,2.1616666666666666,64.85,1336.8
4223-WOZCM,0,0,1,0,0,2,1,0,DSL,0,0,1,0,0,0,Mensal,0,Cheque,1.665,49.95,107.1
4226-KKDON,0,0,0,0,0,8,1,0,DSL,0,1,0,1,1,0,Mensal,1,Cheque eletrônico,2.2216666666666667,66.65,520.95
4227-OJHAL,0,1,0,1,1,68,1,1,DSL,1,1,1,0,1,0,Um ano,1,Cartão de crédito,2.433333333333333,73.0,5163.0
4228-ZGYUW,1,0,0,0,0,4,1,1,Fibra Óptica,0,1,0,0,0,1,Mensal,1,Cheque eletrônico,3.0016666666666665,90.05,368.1
4229-CZMLL,1,0,0,0,0,6,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.496666666666667,74.9,469.8
4231-LZUYM,0,1,0,1,0,72,1,1,Não,0,0,0,0,0,0,Dois anos,0,Transferência bancária,0.855,25.65,1887.0
4232-JGKIY,0,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,0.64,19.2,19.2
4234-XTNEA,0,0,0,0,0,2,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.665,79.95,174.45
4236-UJPWO,0,1,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,0.8166666666666667,24.5,46.4
4236-XPXAV,1,1,0,1,1,5,1,0,Fibra Óptica,0,1,0,1,1,1,Mensal,1,Cheque,3.305,99.15,465.05
4237-CLSMM,0,0,0,1,0,2,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6666666666666666,20.0,38.0
4237-RLAQD,1,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque,1.5283333333333333,45.85,45.85
4238-HFHSN,0,0,1,1,0,61,1,1,Fibra Óptica,0,1,0,0,0,0,Mensal,1,Cheque eletrônico,2.7383333333333337,82.15,4904.85
4238-JSSWH,0,1,1,1,0,35,1,1,Fibra Óptica,0,0,1,0,1,1,Mensal,0,Transferência bancária,3.4016666666666664,102.05,3452.55
4248-HCETZ,1,0,1,1,0,30,1,0,Fibra Óptica,0,1,1,0,0,0,Mensal,1,Cheque,2.6550000000000002,79.65,2365.15
4248-QPAVC,1,1,1,1,0,17,1,1,Fibra Óptica,1,0,1,0,0,0,Mensal,1,Transferência bancária,2.8449999999999998,85.35,1463.45
4250-FDVOU,1,1,0,0,0,6,1,0,DSL,1,1,0,0,0,0,Mensal,0,Cheque eletrônico,1.875,56.25,389.1
4250-WAROZ,0,0,1,1,1,60,1,1,Fibra Óptica,1,1,0,0,0,1,Mensal,1,Cheque eletrônico,3.1083333333333334,93.25,5774.55
4250-ZBWLV,1,0,0,0,0,68,1,1,Fibra Óptica,0,1,1,1,1,1,Um ano,0,Cheque eletrônico,3.615,108.45,7176.55
4254-QPEDE,0,1,0,1,0,52,0,0,DSL,1,1,1,1,1,1,Dois anos,0,Cartão de crédito,2.2083333333333335,66.25,3330.1
4255-DDUOU,1,1,0,1,1,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6833333333333333,20.5,20.5
4256-ZWTZI,0,1,0,0,1,5,1,0,DSL,0,0,0,1,0,0,Mensal,1,Cheque,1.7,51.0,286.8
4257-GAESD,0,1,0,0,0,6,0,0,DSL,0,0,0,0,1,1,Mensal,0,Cartão de crédito,1.5,45.0,298.7
4273-MBHYA,0,1,0,0,1,1,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,2.978333333333333,89.35,89.35
4274-DRSQT,0,1,0,0,0,66,1,1,Fibra Óptica,0,1,0,0,1,0,Um ano,1,Transferência bancária,2.9633333333333334,88.9,6000.1
4274-OWWYO,1,0,0,0,0,1,1,0,Fibra Óptica,0,1,0,0,0,0,Mensal,1,Cheque eletrônico,2.478333333333333,74.35,74.35
4277-BWBML,0,0,0,1,1,72,1,0,Não,0,0,0,0,0,0,Dois anos,0,Transferência bancária,0.6649999999999999,19.95,1322.85
4277-PVRAN,1,1,0,0,0,8,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Transferência bancária,2.67,80.1,679.3
4277-UDIEF,0,0,0,1,1,24,1,1,DSL,1,0,0,1,1,1,Mensal,0,Transferência bancária,2.7,81.0,1923.85
4280-DLSHD,0,0,0,1,0,8,1,0,DSL,0,1,1,0,0,0,Mensal,1,Cheque,1.825,54.75,445.85
4282-ACRXS,0,0,1,1,0,38,0,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.8283333333333334,24.85,955.75
4282-MSACW,0,0,0,0,0,68,1,1,Fibra Óptica,1,1,1,1,1,1,Um ano,1,Cartão de crédito,3.9066666666666667,117.2,8035.95
4282-YMKNA,1,1,0,0,0,9,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.4916666666666667,74.75,706.6
4283-FUTGF,1,0,1,0,0,19,1,1,Fibra Óptica,0,0,1,0,0,0,Mensal,1,Cheque eletrônico,2.6616666666666666,79.85,1471.75
4283-IVYCI,0,0,0,0,0,9,1,0,DSL,1,0,0,1,0,1,Mensal,0,Cheque,2.165,64.95,547.8
4285-GYRQC,1,1,0,1,0,7,1,0,Fibra Óptica,0,0,1,0,1,0,Mensal,1,Cheque eletrônico,2.875,86.25,587.1
4289-DTDKW,1,0,0,1,0,40,1,1,Fibra Óptica,0,1,0,0,1,1,Mensal,1,Cheque eletrônico,3.3766666666666665,101.3,4113.1
4290-BSXUX,1,0,0,1,0,3,1,1,Fibra Óptica,0,0,0,1,0,0,Mensal,1,Transferência bancária,2.6550000000000002,79.65,251.75
4291-HPAXL,0,0,0,0,1,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6616666666666667,19.85,19.85
4291-HYEBC,0,1,1,1,1,28,0,0,DSL,0,1,0,0,0,1,Um ano,1,Cheque eletrônico,1.3033333333333335,39.1,1096.6
4291-SHSBH,0,0,0,0,0,7,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.3183333333333334,69.55,521.35
4291-TPNFG,0,0,0,1,0,72,1,1,DSL,1,1,1,1,0,1,Dois anos,1,Transferência bancária,2.743333333333333,82.3,5980.55
4291-YZODP,0,1,0,0,1,7,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6683333333333333,20.05,96.8
4293-ETKAP,0,1,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Dois anos,1,Transferência bancária,2.646666666666667,79.4,5071.9
4295-YURET,0,1,1,1,1,56,1,0,DSL,1,0,0,1,1,1,Dois anos,1,Cartão de crédito,2.42,72.6,4084.35
4298-OYIFC,0,0,0,1,0,15,1,1,Fibra Óptica,0,0,1,1,1,1,Mensal,1,Cheque eletrônico,3.4483333333333333,103.45,1539.8
4299-OPXEJ,0,1,0,0,0,56,1,0,Não,0,0,0,0,0,0,Dois anos,1,Transferência bancária,0.6516666666666667,19.55,1080.55
4299-SIMNS,0,0,0,0,0,9,1,1,Fibra Óptica,1,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.705,81.15,784.45
4301-VVZKA,0,0,0,1,0,16,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.5133333333333336,75.4,1189.4
4302-ZYFEL,0,0,0,1,1,69,1,0,Não,0,0,0,0,0,0,Um ano,1,Cartão de crédito,0.685,20.55,1403.1
4304-TSPVK,0,1,0,1,0,68,1,1,Fibra Óptica,1,1,1,1,1,1,Dois anos,0,Transferência bancária,3.83,114.9,7843.55
4304-XUMGI,0,0,1,1,1,50,1,1,DSL,1,1,1,0,0,1,Dois anos,1,Transferência bancária,2.5050000000000003,75.15,3822.45
4307-KTUMW,1,0,0,1,0,53,1,1,Fibra Óptica,1,0,1,0,0,1,Mensal,0,Cheque eletrônico,3.1300000000000003,93.9,5029.2
4307-KWMXE,0,0,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Mensal,0,Cheque eletrônico,1.1916666666666667,35.75,389.8
4310-KEDTB,0,1,0,0,1,26,0,0,DSL,0,0,1,0,0,0,Mensal,1,Cheque,0.9933333333333334,29.8,786.5
4311-QTTAI,0,1,0,0,0,16,1,0,Não,0,0,0,0,0,0,Um ano,0,Cartão de crédito,0.645,19.35,295.55
4312-GVYNH,0,1,0,1,0,70,0,0,DSL,1,0,1,1,0,1,Dois anos,1,Transferência bancária,1.6616666666666666,49.85,3370.2
4312-KFRXN,0,0,0,1,0,72,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.8466666666666666,25.4,1710.9
4315-MURBD,1,1,0,0,0,12,1,0,Fibra Óptica,1,0,0,1,1,1,Mensal,1,Transferência bancária,3.296666666666667,98.9,1120.95
4316-XCSLJ,0,0,0,0,1,17,1,0,DSL,1,0,0,0,0,0,Mensal,1,Cheque,1.6766666666666665,50.3,846.8
4317-VTEOA,1,0,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Mensal,1,Cheque eletrônico,1.6916666666666667,50.75,50.75
4318-RAJVY,0,1,0,0,0,10,1,0,Não,0,0,0,0,0,0,Um ano,1,Cheque,0.66,19.8,198.25
4320-QMLLA,0,0,0,0,0,7,1,0,DSL,0,0,0,0,1,0,Mensal,0,Cheque,1.8283333333333334,54.85,370.4
4322-RCYMT,1,0,0,1,1,68,1,1,DSL,0,1,1,1,0,1,Um ano,1,Transferência bancária,2.5266666666666664,75.8,5293.95
4323-ELYYB,0,0,0,1,1,13,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6666666666666666,20.0,218.55
4323-OHFOW,0,1,1,1,0,70,1,1,Fibra Óptica,0,1,0,1,1,1,Um ano,1,Transferência bancária,3.518333333333333,105.55,7195.35
4323-SADQS,1,0,0,1,1,7,0,0,DSL,1,0,0,1,0,0,Mensal,1,Cheque eletrônico,1.15,34.5,279.25
4324-AHJKS,0,1,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Mensal,0,Cartão de crédito,1.8599999999999999,55.8,300.4
4324-BZCKL,0,1,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Mensal,1,Cheque,1.8516666666666666,55.55,551.3
4325-NFSKC,1,0,1,0,0,19,1,1,Fibra Óptica,1,0,0,0,1,0,Mensal,1,Cheque eletrônico,3.02,90.6,1660.0
4328-VUFWD,0,1,0,0,0,39,1,0,DSL,0,0,0,1,0,1,Um ano,0,Cheque eletrônico,1.9766666666666666,59.3,2209.15
4329-YPDDQ,0,0,0,0,0,20,1,0,Fibra Óptica,1,1,1,1,1,1,Mensal,1,Transferência bancária,3.606666666666667,108.2,2203.7
4332-MUOEZ,0,0,1,1,1,20,1,0,Fibra Óptica,1,0,1,1,0,1,Um ano,0,Cartão de crédito,3.143333333333333,94.3,1818.3
4334-HOWRP,0,0,1,1,0,72,0,0,DSL,1,1,1,1,1,1,Dois anos,1,Cartão de crédito,2.165,64.95,4546.0
4335-BSMJS,0,1,0,0,0,62,1,1,Não,0,0,0,0,0,0,Dois anos,1,Cartão de crédito,0.86,25.8,1563.95
4335-UPJSI,0,1,0,0,1,24,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6583333333333333,19.75,498.1
4338-EYCER,0,0,0,1,0,21,1,0,DSL,0,0,0,0,1,0,Mensal,0,Transferência bancária,1.82,54.6,1125.2
4342-HENTK,1,1,1,0,0,2,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.355,70.65,142.35
4342-HFXWS,0,1,0,1,1,48,1,0,DSL,1,0,1,1,1,0,Um ano,0,Transferência bancária,2.3233333333333333,69.7,3023.65
4343-EJVQB,0,0,0,0,0,7,1,0,Fibra Óptica,1,0,0,0,0,0,Mensal,0,Cheque,2.478333333333333,74.35,533.6
4349-GFQHK,1,0,0,0,0,1,1,1,DSL,0,0,1,0,0,0,Mensal,0,Cheque eletrônico,1.8116666666666668,54.35,54.35
4350-ZTLPI,0,1,0,1,0,53,1,1,Fibra Óptica,0,1,1,1,1,1,Um ano,1,Transferência bancária,3.631666666666667,108.95,5718.2
4351-QLCSU,1,1,0,0,0,1,1,0,DSL,0,0,0,0,1,0,Mensal,1,Cartão de crédito,1.8333333333333333,55.0,55.0
4353-HYOJD,0,1,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Mensal,0,Cheque,1.6616666666666666,49.85,1336.15
4355-CVPVS,0,1,0,1,1,56,1,0,Fibra Óptica,0,0,0,0,1,1,Um ano,0,Transferência bancária,2.9633333333333334,88.9,4968.0
4355-HBJHH,1,0,0,1,1,67,1,1,DSL,1,0,1,0,1,1,Dois anos,1,Cheque eletrônico,2.6566666666666667,79.7,5293.4
4359-INNWN,0,1,0,0,0,17,1,0,Não,0,0,0,0,0,0,Um ano,0,Cartão de crédito,0.6683333333333333,20.05,337.9
4360-PNRQB,0,0,0,0,0,18,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Transferência bancária,2.52,75.6,1395.05
4360-QRAVE,0,0,1,0,0,37,0,0,DSL,0,1,1,0,0,0,Mensal,0,Cheque eletrônico,1.2216666666666667,36.65,1315.0
4361-BKAXE,1,1,0,0,0,41,1,1,Fibra Óptica,1,1,1,1,1,1,Mensal,1,Transferência bancária,3.816666666666667,114.5,4527.45
4361-FEBGN,0,0,0,0,0,48,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6716666666666666,20.15,982.95
